Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SEWERAGE_HTCBUS", 0.415, 1,    235.159,   -0.7,   0.98147, 2,    235.159, -120.7,   0.98147, 3,    235.159,  119.3,   0.98147
"SPORTS_COMPLEX_HTCBUS", 0.415, 1,    235.853,   -0.7,   0.98436, 2,    235.853, -120.7,   0.98436, 3,    235.853,  119.3,   0.98436
"SUNGRACE_HTCBUS", 0.415, 1,    235.881,   -0.7,   0.98448, 2,    235.881, -120.7,   0.98448, 3,    235.881,  119.3,   0.98448
"CONTROLROOM_SS", 11, 1,    6318.31,   -0.5,   0.99488, 2,    6318.31, -120.5,   0.99488, 3,    6318.31,  119.5,   0.99488
"HAVELI_PANCHAYAT", 11, 1,    6304.15,   -0.5,   0.99265, 2,    6304.15, -120.5,   0.99265, 3,    6304.15,  119.5,   0.99265
"MILITARY_HTC", 11, 1,    6293.21,   -0.5,   0.99092, 2,    6293.21, -120.5,   0.99092, 3,    6293.21,  119.5,   0.99092
"3W_SPORTS_COMPLEX", 11, 1,     6271.7,   -0.6,   0.98754, 2,     6271.7, -120.6,   0.98754, 3,     6271.7,  119.4,   0.98754
"MILITARY_GATE", 11, 1,     6271.5,   -0.6,   0.98751, 2,     6271.5, -120.6,   0.98751, 3,     6271.5,  119.4,   0.98751
"3_WAY_SAFA_MASJID", 11, 1,    6267.54,   -0.6,   0.98688, 2,    6267.54, -120.6,   0.98688, 3,    6267.54,  119.4,   0.98688
"RTO_OFFICE_NEW", 11, 1,    6267.51,   -0.6,   0.98688, 2,    6267.51, -120.6,   0.98688, 3,    6267.51,  119.4,   0.98688
"CHIRPUTEM_SCHOOL", 11, 1,    6267.47,   -0.6,   0.98687, 2,    6267.47, -120.6,   0.98687, 3,    6267.47,  119.4,   0.98687
"2W_KAPAT", 11, 1,    6267.47,   -0.6,   0.98687, 2,    6267.47, -120.6,   0.98687, 3,    6267.47,  119.4,   0.98687
"SHAPUR", 11, 1,    6265.58,   -0.6,   0.98657, 2,    6265.58, -120.6,   0.98657, 3,    6265.58,  119.4,   0.98657
"3_WAY_AMBEGAL", 11, 1,    6263.66,   -0.6,   0.98627, 2,    6263.66, -120.6,   0.98627, 3,    6263.66,  119.4,   0.98627
"4_WAY_AMBEGAL", 11, 1,    6262.33,   -0.6,   0.98606, 2,    6262.33, -120.6,   0.98606, 3,    6262.33,  119.4,   0.98606
"AMBEGAL", 11, 1,    6262.16,   -0.6,   0.98603, 2,    6262.16, -120.6,   0.98603, 3,    6262.16,  119.4,   0.98603
"PATANTALI", 11, 1,    6262.01,   -0.6,   0.98601, 2,    6262.01, -120.6,   0.98601, 3,    6262.01,  119.4,   0.98601
"PANAKAJ_BUILDERS", 11, 1,    6259.68,   -0.6,   0.98564, 2,    6259.68, -120.6,   0.98564, 3,    6259.68,  119.4,   0.98564
"KASHIMATH", 11, 1,    6255.82,   -0.6,   0.98504, 2,    6255.82, -120.6,   0.98504, 3,    6255.82,  119.4,   0.98504
"3_WAY_KASHIMATH", 11, 1,    6255.38,   -0.6,   0.98497, 2,    6255.38, -120.6,   0.98497, 3,    6255.38,  119.4,   0.98497
"2_WAY_NAGESHI", 11, 1,    6255.38,   -0.6,   0.98497, 2,    6255.38, -120.6,   0.98497, 3,    6255.38,  119.4,   0.98497
"GVMS", 11, 1,    6251.03,   -0.6,   0.98428, 2,    6251.03, -120.6,   0.98428, 3,    6251.03,  119.4,   0.98428
"SAHAKARI", 11, 1,    6249.12,   -0.6,   0.98398, 2,    6249.12, -120.6,   0.98398, 3,    6249.12,  119.4,   0.98398
"IMA", 11, 1,    6247.52,   -0.6,   0.98373, 2,    6247.52, -120.6,   0.98373, 3,    6247.52,  119.4,   0.98373
"SHIVNAGARI", 11, 1,    6244.84,   -0.6,   0.98331, 2,    6244.84, -120.6,   0.98331, 3,    6244.84,  119.4,   0.98331
"4_WAY_PES", 11, 1,    6243.47,   -0.6,   0.98309, 2,    6243.47, -120.6,   0.98309, 3,    6243.47,  119.4,   0.98309
"PES", 11, 1,    6243.35,   -0.6,   0.98307, 2,    6243.35, -120.6,   0.98307, 3,    6243.35,  119.4,   0.98307
"3_WAY_POLICE_OUTPOST", 11, 1,    6243.26,   -0.6,   0.98306, 2,    6243.26, -120.6,   0.98306, 3,    6243.26,  119.4,   0.98306
"CONEM_I_HIGHWAY", 11, 1,    6243.12,   -0.6,   0.98304, 2,    6243.12, -120.6,   0.98304, 3,    6243.12,  119.4,   0.98304
"2_WAY_CONEM_HIGHWAY", 11, 1,    6243.05,   -0.6,   0.98303, 2,    6243.05, -120.6,   0.98303, 3,    6243.05,  119.4,   0.98303
"CONEM_II", 11, 1,    6243.02,   -0.6,   0.98302, 2,    6243.02, -120.6,   0.98302, 3,    6243.02,  119.4,   0.98302
"GANESH_TEMPLE", 11, 1,    6243.38,   -0.6,   0.98308, 2,    6243.38, -120.6,   0.98308, 3,    6243.38,  119.4,   0.98308
"NAGESHI", 11, 1,    6243.38,   -0.6,   0.98308, 2,    6243.38, -120.6,   0.98308, 3,    6243.38,  119.4,   0.98308
"GTDC_TOURIST", 11, 1,     6243.3,   -0.6,   0.98307, 2,     6243.3, -120.6,   0.98307, 3,     6243.3,  119.4,   0.98307
"4_WAY_HOUSINGBOARD", 11, 1,     6239.2,   -0.6,   0.98242, 2,     6239.2, -120.6,   0.98242, 3,     6239.2,  119.4,   0.98242
"SAAD_PHASE_II", 11, 1,    6239.12,   -0.6,   0.98241, 2,    6239.12, -120.6,   0.98241, 3,    6239.12,  119.4,   0.98241
"SUNRISE_CASHEW", 11, 1,    6238.87,   -0.6,   0.98237, 2,    6238.87, -120.6,   0.98237, 3,    6238.87,  119.4,   0.98237
"SAAD_I", 11, 1,    6238.28,   -0.6,   0.98227, 2,    6238.28, -120.6,   0.98227, 3,    6238.28,  119.4,   0.98227
"SAAD_II", 11, 1,    6238.22,   -0.6,   0.98226, 2,    6238.22, -120.6,   0.98226, 3,    6238.22,  119.4,   0.98226
"GEC_BANDORA", 11, 1,    6238.15,   -0.6,   0.98225, 2,    6238.15, -120.6,   0.98225, 3,    6238.15,  119.4,   0.98225
"3_WAY_KATAMGAL", 11, 1,    6237.73,   -0.6,   0.98219, 2,    6237.73, -120.6,   0.98219, 3,    6237.73,  119.4,   0.98219
"NIT_HTC", 11, 1,    6237.69,   -0.6,   0.98218, 2,    6237.69, -120.6,   0.98218, 3,    6237.69,  119.4,   0.98218
"KATMGAAL", 11, 1,    6237.68,   -0.6,   0.98218, 2,    6237.68, -120.6,   0.98218, 3,    6237.68,  119.4,   0.98218
"ITI_HTC", 11, 1,    6237.68,   -0.6,   0.98218, 2,    6237.68, -120.6,   0.98218, 3,    6237.68,  119.4,   0.98218
"HOUSING_BOARD_NEW", 11, 1,       6239,   -0.6,   0.98239, 2,       6239, -120.6,   0.98239, 3,       6239,  119.4,   0.98239
"HOUSING_BOARD_I", 11, 1,    6238.95,   -0.6,   0.98238, 2,    6238.95, -120.6,   0.98238, 3,    6238.95,  119.4,   0.98238
"3_WAY_HOUSINGBOARD", 11, 1,    6239.02,   -0.6,   0.98239, 2,    6239.02, -120.6,   0.98239, 3,    6239.02,  119.4,   0.98239
"AMBEGAL_II", 11, 1,    6262.02,   -0.6,   0.98601, 2,    6262.02, -120.6,   0.98601, 3,    6262.02,  119.4,   0.98601
"HAVELI_PANCHAYATBUS", 0.415, 1,    234.363,   -1.0,   0.97814, 2,    234.363, -121.0,   0.97814, 3,    234.363,  119.0,   0.97814
"SHAPURBUS", 0.415, 1,    233.393,   -1.0,   0.97409, 2,    233.393, -121.0,   0.97409, 3,    233.393,  119.0,   0.97409
"AMBEGALBUS", 0.415, 1,    233.263,   -1.0,   0.97355, 2,    233.263, -121.0,   0.97355, 3,    233.263,  119.0,   0.97355
"PATANTALIBUS", 0.415, 1,    232.749,   -1.1,   0.97141, 2,    232.749, -121.1,   0.97141, 3,    232.749,  118.9,   0.97141
"PANAKAJ_BUILDERSBUS", 0.415, 1,    233.168,   -1.0,   0.97315, 2,    233.168, -121.0,   0.97315, 3,    233.168,  119.0,   0.97315
"KASHIMATHBUS", 0.415, 1,     233.02,   -1.0,   0.97254, 2,     233.02, -121.0,   0.97254, 3,     233.02,  119.0,   0.97254
"GVMSBUS", 0.415, 1,    235.066,   -0.7,   0.98108, 2,    235.066, -120.7,   0.98108, 3,    235.066,  119.3,   0.98108
"SAHAKARIBUS", 0.415, 1,    232.764,   -1.1,   0.97147, 2,    232.764, -121.1,   0.97147, 3,    232.764,  118.9,   0.97147
"IMABUS", 0.415, 1,    235.154,   -0.7,   0.98144, 2,    235.154, -120.7,   0.98144, 3,    235.154,  119.3,   0.98144
"SHIVNAGARIBUS", 0.415, 1,    231.579,   -1.2,   0.96652, 2,    231.579, -121.2,   0.96652, 3,    231.579,  118.8,   0.96652
"GANESH_TEMPLEBUS", 0.415, 1,    231.523,   -1.2,   0.96629, 2,    231.523, -121.2,   0.96629, 3,    231.523,  118.8,   0.96629
"GTDC_TOURISTBUS", 0.415, 1,    235.104,   -0.7,   0.98123, 2,    235.104, -120.7,   0.98123, 3,    235.104,  119.3,   0.98123
"PESBUS", 0.415, 1,    234.665,   -0.7,    0.9794, 2,    234.665, -120.7,    0.9794, 3,    234.665,  119.3,    0.9794
"SUNRISE_CASHEWBUS", 0.415, 1,    234.606,   -0.7,   0.97915, 2,    234.606, -120.7,   0.97915, 3,    234.606,  119.3,   0.97915
"HOUSING_BOARD_NEWBUS", 0.415, 1,    232.884,   -1.0,   0.97197, 2,    232.884, -121.0,   0.97197, 3,    232.884,  119.0,   0.97197
"HOUSING_BOARD_IBUS", 0.415, 1,    232.376,   -1.1,   0.96985, 2,    232.376, -121.1,   0.96985, 3,    232.376,  118.9,   0.96985
"SAAD_PHASE_IIBUS", 0.415, 1,    232.889,   -1.0,   0.97199, 2,    232.889, -121.0,   0.97199, 3,    232.889,  119.0,   0.97199
"SAAD_IBUS", 0.415, 1,     232.35,   -1.1,   0.96974, 2,     232.35, -121.1,   0.96974, 3,     232.35,  118.9,   0.96974
"SAAD_IIBUS", 0.415, 1,    232.348,   -1.1,   0.96973, 2,    232.348, -121.1,   0.96973, 3,    232.348,  118.9,   0.96973
"KATMGAALBUS", 0.415, 1,    232.327,   -1.1,   0.96964, 2,    232.327, -121.1,   0.96964, 3,    232.327,  118.9,   0.96964
"CONEM_IIBUS", 0.415, 1,    232.531,   -1.1,   0.97049, 2,    232.531, -121.1,   0.97049, 3,    232.531,  118.9,   0.97049
"CONEM_I_HIGHWAYBUS", 0.415, 1,    232.535,   -1.1,   0.97051, 2,    232.535, -121.1,   0.97051, 3,    232.535,  118.9,   0.97051
"NIT_HTCBUS", 0.415, 1,    234.892,   -0.7,   0.98035, 2,    234.892, -120.7,   0.98035, 3,    234.892,  119.3,   0.98035
"ITI_HTCBUS", 0.415, 1,    234.671,   -0.7,   0.97943, 2,    234.671, -120.7,   0.97943, 3,    234.671,  119.3,   0.97943
"CHIRPUTEM_SCHOOLBUS", 0.415, 1,    235.688,   -0.7,   0.98367, 2,    235.688, -120.7,   0.98367, 3,    235.688,  119.3,   0.98367
"RTO_OFFICE_NEWBUS", 0.415, 1,     235.58,   -0.7,   0.98322, 2,     235.58, -120.7,   0.98322, 3,     235.58,  119.3,   0.98322
"AMBEGAL_IIBUS", 0.415, 1,    232.239,   -1.2,   0.96928, 2,    232.239, -121.2,   0.96928, 3,    232.239,  118.8,   0.96928
"MILITARY_GATEBUS", 0.415, 1,     233.62,   -1.0,   0.97504, 2,     233.62, -121.0,   0.97504, 3,     233.62,  119.0,   0.97504
