Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"HAVELI_PANCHAYAT", 11, 1,    6313.47,   -0.4,   0.99411, 2,    6313.47, -120.4,   0.99411, 3,    6313.47,  119.6,   0.99411
"MILITARY_HTC", 11, 1,    6304.93,   -0.4,   0.99277, 2,    6304.93, -120.4,   0.99277, 3,    6304.93,  119.6,   0.99277
"3W_SPORTS_COMPLEX", 11, 1,    6288.13,   -0.4,   0.99012, 2,    6288.13, -120.4,   0.99012, 3,    6288.13,  119.6,   0.99012
"MILITARY_GATE", 11, 1,    6287.93,   -0.4,   0.99009, 2,    6287.93, -120.4,   0.99009, 3,    6287.93,  119.6,   0.99009
"3_WAY_SAFA_MASJID", 11, 1,    6283.98,   -0.4,   0.98947, 2,    6283.98, -120.4,   0.98947, 3,    6283.98,  119.6,   0.98947
"RTO_OFFICE_NEW", 11, 1,    6283.95,   -0.4,   0.98947, 2,    6283.95, -120.4,   0.98947, 3,    6283.95,  119.6,   0.98947
"CHIRPUTEM_SCHOOL", 11, 1,    6283.91,   -0.4,   0.98946, 2,    6283.91, -120.4,   0.98946, 3,    6283.91,  119.6,   0.98946
"2W_KAPAT", 11, 1,    6283.91,   -0.4,   0.98946, 2,    6283.91, -120.4,   0.98946, 3,    6283.91,  119.6,   0.98946
"SHAPUR", 11, 1,    6282.02,   -0.4,   0.98916, 2,    6282.02, -120.4,   0.98916, 3,    6282.02,  119.6,   0.98916
"3_WAY_AMBEGAL", 11, 1,    6280.11,   -0.4,   0.98886, 2,    6280.11, -120.4,   0.98886, 3,    6280.11,  119.6,   0.98886
"4_WAY_AMBEGAL", 11, 1,    6278.78,   -0.4,   0.98865, 2,    6278.78, -120.4,   0.98865, 3,    6278.78,  119.6,   0.98865
"AMBEGAL", 11, 1,    6278.62,   -0.4,   0.98863, 2,    6278.62, -120.4,   0.98863, 3,    6278.62,  119.6,   0.98863
"PATANTALI", 11, 1,    6278.47,   -0.4,    0.9886, 2,    6278.47, -120.4,    0.9886, 3,    6278.47,  119.6,    0.9886
"PANAKAJ_BUILDERS", 11, 1,    6276.14,   -0.5,   0.98824, 2,    6276.14, -120.5,   0.98824, 3,    6276.14,  119.5,   0.98824
"KASHIMATH", 11, 1,    6272.29,   -0.5,   0.98763, 2,    6272.29, -120.5,   0.98763, 3,    6272.29,  119.5,   0.98763
"3_WAY_KASHIMATH", 11, 1,    6271.86,   -0.5,   0.98756, 2,    6271.86, -120.5,   0.98756, 3,    6271.86,  119.5,   0.98756
"2_WAY_NAGESHI", 11, 1,    6271.86,   -0.5,   0.98756, 2,    6271.86, -120.5,   0.98756, 3,    6271.86,  119.5,   0.98756
"GVMS", 11, 1,    6267.51,   -0.5,   0.98688, 2,    6267.51, -120.5,   0.98688, 3,    6267.51,  119.5,   0.98688
"SAHAKARI", 11, 1,    6265.61,   -0.5,   0.98658, 2,    6265.61, -120.5,   0.98658, 3,    6265.61,  119.5,   0.98658
"IMA", 11, 1,    6264.02,   -0.5,   0.98633, 2,    6264.02, -120.5,   0.98633, 3,    6264.02,  119.5,   0.98633
"SHIVNAGARI", 11, 1,    6261.34,   -0.5,    0.9859, 2,    6261.34, -120.5,    0.9859, 3,    6261.34,  119.5,    0.9859
"4_WAY_PES", 11, 1,    6259.98,   -0.5,   0.98569, 2,    6259.98, -120.5,   0.98569, 3,    6259.98,  119.5,   0.98569
"PES", 11, 1,    6259.85,   -0.5,   0.98567, 2,    6259.85, -120.5,   0.98567, 3,    6259.85,  119.5,   0.98567
"3_WAY_POLICE_OUTPOST", 11, 1,    6259.76,   -0.5,   0.98566, 2,    6259.76, -120.5,   0.98566, 3,    6259.76,  119.5,   0.98566
"CONEM_I_HIGHWAY", 11, 1,    6259.63,   -0.5,   0.98564, 2,    6259.63, -120.5,   0.98564, 3,    6259.63,  119.5,   0.98564
"2_WAY_CONEM_HIGHWAY", 11, 1,    6259.56,   -0.5,   0.98562, 2,    6259.56, -120.5,   0.98562, 3,    6259.56,  119.5,   0.98562
"CONEM_II", 11, 1,    6259.53,   -0.5,   0.98562, 2,    6259.53, -120.5,   0.98562, 3,    6259.53,  119.5,   0.98562
"GANESH_TEMPLE", 11, 1,    6259.88,   -0.5,   0.98568, 2,    6259.88, -120.5,   0.98568, 3,    6259.88,  119.5,   0.98568
"NAGESHI", 11, 1,    6259.88,   -0.5,   0.98568, 2,    6259.88, -120.5,   0.98568, 3,    6259.88,  119.5,   0.98568
"GTDC_TOURIST", 11, 1,    6259.81,   -0.5,   0.98566, 2,    6259.81, -120.5,   0.98566, 3,    6259.81,  119.5,   0.98566
"4_WAY_HOUSINGBOARD", 11, 1,    6255.72,   -0.5,   0.98502, 2,    6255.72, -120.5,   0.98502, 3,    6255.72,  119.5,   0.98502
"SAAD_PHASE_II", 11, 1,    6255.63,   -0.5,   0.98501, 2,    6255.63, -120.5,   0.98501, 3,    6255.63,  119.5,   0.98501
"SUNRISE_CASHEW", 11, 1,    6255.39,   -0.5,   0.98497, 2,    6255.39, -120.5,   0.98497, 3,    6255.39,  119.5,   0.98497
"SAAD_I", 11, 1,     6254.8,   -0.5,   0.98488, 2,     6254.8, -120.5,   0.98488, 3,     6254.8,  119.5,   0.98488
"SAAD_II", 11, 1,    6254.74,   -0.5,   0.98487, 2,    6254.74, -120.5,   0.98487, 3,    6254.74,  119.5,   0.98487
"GEC_BANDORA", 11, 1,    6254.67,   -0.5,   0.98486, 2,    6254.67, -120.5,   0.98486, 3,    6254.67,  119.5,   0.98486
"3_WAY_KATAMGAL", 11, 1,    6254.25,   -0.5,   0.98479, 2,    6254.25, -120.5,   0.98479, 3,    6254.25,  119.5,   0.98479
"NIT_HTC", 11, 1,    6254.21,   -0.5,   0.98478, 2,    6254.21, -120.5,   0.98478, 3,    6254.21,  119.5,   0.98478
"KATMGAAL", 11, 1,     6254.2,   -0.5,   0.98478, 2,     6254.2, -120.5,   0.98478, 3,     6254.2,  119.5,   0.98478
"ITI_HTC", 11, 1,     6254.2,   -0.5,   0.98478, 2,     6254.2, -120.5,   0.98478, 3,     6254.2,  119.5,   0.98478
"HOUSING_BOARD_NEW", 11, 1,    6255.51,   -0.5,   0.98499, 2,    6255.51, -120.5,   0.98499, 3,    6255.51,  119.5,   0.98499
"HOUSING_BOARD_I", 11, 1,    6255.47,   -0.5,   0.98498, 2,    6255.47, -120.5,   0.98498, 3,    6255.47,  119.5,   0.98498
"3_WAY_HOUSINGBOARD", 11, 1,    6255.53,   -0.5,   0.98499, 2,    6255.53, -120.5,   0.98499, 3,    6255.53,  119.5,   0.98499
"AMBEGAL_II", 11, 1,    6278.48,   -0.4,    0.9886, 2,    6278.48, -120.4,    0.9886, 3,    6278.48,  119.6,    0.9886
"HAVELI_PANCHAYATBUS", 0.415, 1,    234.721,   -0.9,   0.97963, 2,    234.721, -120.9,   0.97963, 3,    234.721,  119.1,   0.97963
"SHAPURBUS", 0.415, 1,    234.022,   -0.9,   0.97672, 2,    234.022, -120.9,   0.97672, 3,    234.022,  119.1,   0.97672
"AMBEGALBUS", 0.415, 1,    233.892,   -0.9,   0.97617, 2,    233.892, -120.9,   0.97617, 3,    233.892,  119.1,   0.97617
"PATANTALIBUS", 0.415, 1,     233.38,   -1.0,   0.97404, 2,     233.38, -121.0,   0.97404, 3,     233.38,  119.0,   0.97404
"PANAKAJ_BUILDERSBUS", 0.415, 1,    233.797,   -0.9,   0.97578, 2,    233.797, -120.9,   0.97578, 3,    233.797,  119.1,   0.97578
"KASHIMATHBUS", 0.415, 1,     233.65,   -0.9,   0.97517, 2,     233.65, -120.9,   0.97517, 3,     233.65,  119.1,   0.97517
"GVMSBUS", 0.415, 1,     235.69,   -0.6,   0.98368, 2,     235.69, -120.6,   0.98368, 3,     235.69,  119.4,   0.98368
"SAHAKARIBUS", 0.415, 1,    233.395,   -0.9,    0.9741, 2,    233.395, -120.9,    0.9741, 3,    233.395,  119.1,    0.9741
"IMABUS", 0.415, 1,    235.777,   -0.5,   0.98404, 2,    235.777, -120.5,   0.98404, 3,    235.777,  119.5,   0.98404
"SHIVNAGARIBUS", 0.415, 1,    232.213,   -1.1,   0.96917, 2,    232.213, -121.1,   0.96917, 3,    232.213,  118.9,   0.96917
"GANESH_TEMPLEBUS", 0.415, 1,    232.157,   -1.1,   0.96893, 2,    232.157, -121.1,   0.96893, 3,    232.157,  118.9,   0.96893
"GTDC_TOURISTBUS", 0.415, 1,    235.728,   -0.5,   0.98384, 2,    235.728, -120.5,   0.98384, 3,    235.728,  119.5,   0.98384
"PESBUS", 0.415, 1,     235.29,   -0.6,   0.98201, 2,     235.29, -120.6,   0.98201, 3,     235.29,  119.4,   0.98201
"SUNRISE_CASHEWBUS", 0.415, 1,    235.231,   -0.6,   0.98176, 2,    235.231, -120.6,   0.98176, 3,    235.231,  119.4,   0.98176
"HOUSING_BOARD_NEWBUS", 0.415, 1,    233.514,   -0.9,    0.9746, 2,    233.514, -120.9,    0.9746, 3,    233.514,  119.1,    0.9746
"HOUSING_BOARD_IBUS", 0.415, 1,    233.007,   -0.9,   0.97248, 2,    233.007, -120.9,   0.97248, 3,    233.007,  119.1,   0.97248
"SAAD_PHASE_IIBUS", 0.415, 1,    233.519,   -0.9,   0.97462, 2,    233.519, -120.9,   0.97462, 3,    233.519,  119.1,   0.97462
"SAAD_IBUS", 0.415, 1,    232.981,   -0.9,   0.97238, 2,    232.981, -120.9,   0.97238, 3,    232.981,  119.1,   0.97238
"SAAD_IIBUS", 0.415, 1,    232.979,   -0.9,   0.97236, 2,    232.979, -120.9,   0.97236, 3,    232.979,  119.1,   0.97236
"KATMGAALBUS", 0.415, 1,    232.959,   -0.9,   0.97228, 2,    232.959, -120.9,   0.97228, 3,    232.959,  119.1,   0.97228
"CONEM_IIBUS", 0.415, 1,    233.162,   -0.9,   0.97313, 2,    233.162, -120.9,   0.97313, 3,    233.162,  119.1,   0.97313
"CONEM_I_HIGHWAYBUS", 0.415, 1,    233.166,   -0.9,   0.97314, 2,    233.166, -120.9,   0.97314, 3,    233.166,  119.1,   0.97314
"NIT_HTCBUS", 0.415, 1,    235.516,   -0.5,   0.98295, 2,    235.516, -120.5,   0.98295, 3,    235.516,  119.5,   0.98295
"ITI_HTCBUS", 0.415, 1,    235.296,   -0.6,   0.98204, 2,    235.296, -120.6,   0.98204, 3,    235.296,  119.4,   0.98204
"CHIRPUTEM_SCHOOLBUS", 0.415, 1,    236.311,   -0.6,   0.98627, 2,    236.311, -120.6,   0.98627, 3,    236.311,  119.4,   0.98627
"RTO_OFFICE_NEWBUS", 0.415, 1,    236.202,   -0.6,   0.98582, 2,    236.202, -120.6,   0.98582, 3,    236.202,  119.4,   0.98582
"AMBEGAL_IIBUS", 0.415, 1,    232.871,   -1.1,   0.97191, 2,    232.871, -121.1,   0.97191, 3,    232.871,  118.9,   0.97191
"MILITARY_GATEBUS", 0.415, 1,    234.247,   -0.9,   0.97766, 2,    234.247, -120.9,   0.97766, 3,    234.247,  119.1,   0.97766
