Element, Terminal, P(kW), Q(kvar),  P_Normal, Q_Normal, P_Emergency, Q_Emergency
"Line.LU27"             ,   1,      -816.7,      -401.9,         0.0,         0.0,         0.0,         0.0
"Line.LU27"             ,   2,       817.0,       402.0
"Line.LU28"             ,   1,      -817.0,      -402.0,         0.0,         0.0,         0.0,         0.0
"Line.LU28"             ,   2,       817.3,       402.2
"Line.LU29"             ,   1,      -823.7,      -405.2,         0.0,         0.0,         0.0,         0.0
"Line.LU29"             ,   2,       824.3,       405.5
"Line.LU30"             ,   1,      -824.6,      -405.5,         0.0,         0.0,         0.0,         0.0
"Line.LU30"             ,   2,       825.8,       406.1
"Line.LU31"             ,   1,      -825.9,      -406.1,         0.0,         0.0,         0.0,         0.0
"Line.LU31"             ,   2,       826.0,       406.1
"Line.LU32"             ,   1,       456.4,       224.9,         0.0,         0.0,         0.0,         0.0
"Line.LU32"             ,   2,      -456.4,      -224.9
"Line.LU33"             ,   1,       366.7,       180.6,         0.0,         0.0,         0.0,         0.0
"Line.LU33"             ,   2,      -366.6,      -180.6
"Line.LU34"             ,   1,       301.3,       148.1,         0.0,         0.0,         0.0,         0.0
"Line.LU34"             ,   2,      -301.2,      -148.1
"Line.LU35"             ,   1,       217.0,       106.7,         0.0,         0.0,         0.0,         0.0
"Line.LU35"             ,   2,      -217.0,      -106.8
"Line.LU36"             ,   1,       217.0,       106.8,         0.0,         0.0,         0.0,         0.0
"Line.LU36"             ,   2,      -217.0,      -106.8
"Line.LU37"             ,   1,       172.0,        84.7,         0.0,         0.0,         0.0,         0.0
"Line.LU37"             ,   2,      -172.0,       -84.7
"Line.LU38"             ,   1,       167.6,        82.9,         0.0,         0.0,         0.0,         0.0
"Line.LU38"             ,   2,      -167.6,       -82.9
"Line.LU39"             ,   1,       161.2,        80.0,         0.0,         0.0,         0.0,         0.0
"Line.LU39"             ,   2,      -161.2,       -80.0
"Line.LU40"             ,   1,       160.9,        80.0,         0.0,         0.0,         0.0,         0.0
"Line.LU40"             ,   2,      -160.9,       -80.1
"Line.LU41"             ,   1,        30.4,        14.9,         0.0,         0.0,         0.0,         0.0
"Line.LU41"             ,   2,       -30.4,       -14.9
"Line.LU42"             ,   1,       -18.6,        -9.2,         0.0,         0.0,         0.0,         0.0
"Line.LU42"             ,   2,        18.6,         9.1
"Line.LU43"             ,   1,       -83.9,       -41.7,         0.0,         0.0,         0.0,         0.0
"Line.LU43"             ,   2,        83.9,        41.6
"Line.LU44"             ,   1,       -83.9,       -41.6,         0.0,         0.0,         0.0,         0.0
"Line.LU44"             ,   2,        83.9,        41.5
"Line.LU45"             ,   1,       -84.2,       -41.5,         0.0,         0.0,         0.0,         0.0
"Line.LU45"             ,   2,        84.2,        41.4
"Line.LU46"             ,   1,       139.5,        68.2,         0.0,         0.0,         0.0,         0.0
"Line.LU46"             ,   2,      -139.5,       -68.3
"Line.LU47"             ,   1,        90.4,        44.1,         0.0,         0.0,         0.0,         0.0
"Line.LU47"             ,   2,       -90.4,       -44.1
"Line.LU48"             ,   1,        90.4,        44.1,         0.0,         0.0,         0.0,         0.0
"Line.LU48"             ,   2,       -90.4,       -44.2
"Line.LU49"             ,   1,        49.6,        24.1,         0.0,         0.0,         0.0,         0.0
"Line.LU49"             ,   2,       -49.6,       -24.1
"Line.LU50"             ,   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Line.LU50"             ,   2,       -49.0,       -24.2
"Line.LU51"             ,   1,         0.5,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.LU51"             ,   2,        -0.5,         0.0
"Line.LU52"             ,   1,         0.3,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.LU52"             ,   2,        -0.3,        -0.0
"Line.LU54"             ,   1,       120.5,        59.1,         0.0,         0.0,         0.0,         0.0
"Line.LU54"             ,   2,      -120.5,       -59.2
"Line.LU55"             ,   1,       110.3,        54.4,         0.0,         0.0,         0.0,         0.0
"Line.LU55"             ,   2,      -110.3,       -54.5
"Line.LU56"             ,   1,        57.2,        28.2,         0.0,         0.0,         0.0,         0.0
"Line.LU56"             ,   2,       -57.2,       -28.4
"Line.LU57"             ,   1,       462.0,       226.9,         0.0,         0.0,         0.0,         0.0
"Line.LU57"             ,   2,      -461.7,      -226.9
"Line.LU58"             ,   1,       461.4,       226.9,         0.0,         0.0,         0.0,         0.0
"Line.LU58"             ,   2,      -461.2,      -226.8
"Line.LU59"             ,   1,       450.1,       221.6,         0.0,         0.0,         0.0,         0.0
"Line.LU59"             ,   2,      -450.1,      -221.6
"Line.LU60"             ,   1,       405.1,       199.4,         0.0,         0.0,         0.0,         0.0
"Line.LU60"             ,   2,      -405.1,      -199.4
"Line.LU61"             ,   1,       364.2,       179.4,         0.0,         0.0,         0.0,         0.0
"Line.LU61"             ,   2,      -364.2,      -179.4
"Line.LU62"             ,   1,       298.8,       146.8,         0.0,         0.0,         0.0,         0.0
"Line.LU62"             ,   2,      -298.8,      -146.8
"Line.LU63"             ,   1,       258.0,       126.8,         0.0,         0.0,         0.0,         0.0
"Line.LU63"             ,   2,      -257.9,      -126.8
"Line.LU64"             ,   1,        57.4,        28.3,         0.0,         0.0,         0.0,         0.0
"Line.LU64"             ,   2,       -57.4,       -28.3
"Line.LU65"             ,   1,         0.3,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.LU65"             ,   2,        -0.3,        -0.0
"Line.LU66"             ,   1,       200.5,        98.5,         0.0,         0.0,         0.0,         0.0
"Line.LU66"             ,   2,      -200.4,       -98.6
"Line.LU67"             ,   1,        57.2,        28.3,         0.0,         0.0,         0.0,         0.0
"Line.LU67"             ,   2,       -57.2,       -28.4
"Line.LU68"             ,   1,        98.3,        48.1,         0.0,         0.0,         0.0,         0.0
"Line.LU68"             ,   2,       -98.3,       -48.2
"Line.LU69"             ,   1,         0.3,        -0.1,         0.0,         0.0,         0.0,         0.0
"Line.LU69"             ,   2,        -0.3,        -0.0
"Line.LU70"             ,   1,        49.0,        24.1,         0.0,         0.0,         0.0,         0.0
"Line.LU70"             ,   2,       -49.0,       -24.2
"Line.LU73"             ,   1,         0.0,        -0.0,         0.0,         0.0,         0.0,         0.0
"Line.LU73"             ,   2,        -0.0,        -0.0
"Transformer.RAM_MANDIR",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.RAM_MANDIR",   2,       -48.6,       -23.5
"Transformer.DEMPO_DTC" ,   1,         5.5,         2.5,         0.0,         0.0,         0.0,         0.0
"Transformer.DEMPO_DTC" ,   2,        -5.2,        -2.5
"Transformer.RB_ENGG"   ,   1,         4.7,         2.2,         0.0,         0.0,         0.0,         0.0
"Transformer.RB_ENGG"   ,   2,        -4.4,        -2.2
"Transformer.UNDIR_BAKALE",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.UNDIR_BAKALE",   2,       -48.6,       -23.5
"Transformer.MULEBHAT"  ,   1,        53.1,        26.3,         0.0,         0.0,         0.0,         0.0
"Transformer.MULEBHAT"  ,   2,       -52.7,       -25.5
"Transformer.MARUTI_TEMPLE",   1,        44.9,        22.1,         0.0,         0.0,         0.0,         0.0
"Transformer.MARUTI_TEMPLE",   2,       -44.6,       -21.6
"Transformer.CHIKALI"   ,   1,        40.9,        20.1,         0.0,         0.0,         0.0,         0.0
"Transformer.CHIKALI"   ,   2,       -40.5,       -19.6
"Transformer.ADPAI"     ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.ADPAI"     ,   2,       -64.8,       -31.4
"Transformer.DURBHAT"   ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.DURBHAT"   ,   2,       -64.8,       -31.4
"Transformer.SEWERAGE"  ,   1,         6.1,         2.9,         0.0,         0.0,         0.0,         0.0
"Transformer.SEWERAGE"  ,   2,        -5.8,        -2.9
"Transformer.KASWADA"   ,   1,        61.3,        30.5,         0.0,         0.0,         0.0,         0.0
"Transformer.KASWADA"   ,   2,       -60.8,       -29.4
"Transformer.LONDIYAR_WADEM",   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.LONDIYAR_WADEM",   2,       -64.8,       -31.4
"Transformer.NEW_TALAULIM",   1,        24.9,        12.2,         0.0,         0.0,         0.0,         0.0
"Transformer.NEW_TALAULIM",   2,       -24.6,       -12.1
"Transformer.WADI"      ,   1,        44.9,        22.1,         0.0,         0.0,         0.0,         0.0
"Transformer.WADI"      ,   2,       -44.6,       -21.6
"Transformer.TALAULIM"  ,   1,        40.9,        20.1,         0.0,         0.0,         0.0,         0.0
"Transformer.TALAULIM"  ,   2,       -40.5,       -19.6
"Transformer.MAHALAKSHMI_NAGAR",   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.MAHALAKSHMI_NAGAR",   2,       -64.8,       -31.4
"Transformer.PAUNWADA"  ,   1,        49.0,        24.5,         0.0,         0.0,         0.0,         0.0
"Transformer.PAUNWADA"  ,   2,       -48.6,       -23.5
"Transformer.KAVLE_MATH",   1,        23.1,        11.4,         0.0,         0.0,         0.0,         0.0
"Transformer.KAVLE_MATH",   2,       -22.8,       -11.3
"Transformer.SHANTADURGA_OLD",   1,        19.4,         9.2,         0.0,         0.0,         0.0,         0.0
"Transformer.SHANTADURGA_OLD",   2,       -19.1,        -9.1
"Transformer.SANATAN_1" ,   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.SANATAN_1" ,   2,       -48.6,       -23.5
"Transformer.SANATAN_2" ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.SANATAN_2" ,   2,        -0.0,        -0.0
"Transformer.RAMNATHI_DEVASTHAN",   1,        24.4,        11.7,         0.0,         0.0,         0.0,         0.0
"Transformer.RAMNATHI_DEVASTHAN",   2,       -24.1,       -11.5
"Transformer.RAMNATHI"  ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.RAMNATHI"  ,   2,        -0.0,         0.0
"Transformer.RPRS_SCHOOL",   1,         6.4,         3.0,         0.0,         0.0,         0.0,         0.0
"Transformer.RPRS_SCHOOL",   2,        -6.2,        -3.0
"Transformer.TOLULEM"   ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.TOLULEM"   ,   2,         0.0,         0.0
"Transformer.KHARWADA"  ,   1,         0.1,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.KHARWADA"  ,   2,        -0.0,        -0.0
"Transformer.SHANTADURGA_NEW",   1,        89.8,        44.3,         0.0,         0.0,         0.0,         0.0
"Transformer.SHANTADURGA_NEW",   2,       -89.1,       -43.2
"Transformer.GALSHIRE"  ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.GALSHIRE"  ,   2,       -64.8,       -31.4
"Transformer.RAJENDRA_TALAK",   1,         4.5,         1.8,         0.0,         0.0,         0.0,         0.0
"Transformer.RAJENDRA_TALAK",   2,        -3.8,        -1.8
"Transformer.RITESH_DEVELOPERS",   1,         6.4,         2.9,         0.0,         0.0,         0.0,         0.0
"Transformer.RITESH_DEVELOPERS",   2,        -5.9,        -2.9
"Transformer.VENKATESH_LEELA",   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.VENKATESH_LEELA",   2,         0.0,         0.0
"Transformer.PERIGOL"   ,   1,       130.5,        65.1,         0.0,         0.0,         0.0,         0.0
"Transformer.PERIGOL"   ,   2,      -129.6,       -62.8
"Transformer.MANMOHAN_SINGH",   1,        49.0,        24.1,         0.0,         0.0,         0.0,         0.0
"Transformer.MANMOHAN_SINGH",   2,       -48.6,       -23.5
"Transformer.DHUMRE"    ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.DHUMRE"    ,   2,       -64.8,       -31.4
"Transformer.SHASHIKALA_PAI",   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.SHASHIKALA_PAI",   2,         0.0,         0.0
"Transformer.KAPILESHWARI",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.KAPILESHWARI",   2,       -48.6,       -23.5
"Transformer.MATRUCHAYA",   1,        40.9,        20.1,         0.0,         0.0,         0.0,         0.0
"Transformer.MATRUCHAYA",   2,       -40.5,       -19.6
"Transformer.VAMNESHWAR",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.VAMNESHWAR",   2,       -48.6,       -23.5
"Transformer.GOLDEN_PROPERTIES",   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.GOLDEN_PROPERTIES",   2,         0.0,        -0.0
"Transformer.RITESH"    ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.RITESH"    ,   2,        -0.0,        -0.0
"Transformer.T_SNEH_MANDIR",   1,        44.9,        22.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T_SNEH_MANDIR",   2,       -44.6,       -21.6
"Transformer.T_RAIGUINIM",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.T_RAIGUINIM",   2,       -48.6,       -23.5
"Transformer.T_BANDORAPANCHAYAT",   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.T_BANDORAPANCHAYAT",   2,       -48.6,       -23.5
"Transformer.T_KASHIMATHGROUND",   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T_KASHIMATHGROUND",   2,        -0.0,         0.0
"Transformer.T_NAGESHITEMPLE",   1,        44.9,        22.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T_NAGESHITEMPLE",   2,       -44.6,       -21.6
"Transformer.T_DHONSHI" ,   1,        57.2,        28.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T_DHONSHI" ,   2,       -56.7,       -27.5
"Transformer.T_AGRASHALA",   1,        40.9,        20.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T_AGRASHALA",   2,       -40.5,       -19.6
"Transformer.T_HINDUJAN",   1,        57.2,        28.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T_HINDUJAN",   2,       -56.7,       -27.5
"Transformer.T_VAGDOR"  ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T_VAGDOR"  ,   2,         0.0,         0.0
"Transformer.T_MAHALAXMI",   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.T_MAHALAXMI",   2,       -64.8,       -31.4
"Transformer.T_PEARL"   ,   1,        40.9,        20.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T_PEARL"   ,   2,       -40.5,       -19.6
"Transformer.T_KUNAL"   ,   1,        44.9,        22.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T_KUNAL"   ,   2,       -44.6,       -21.6
"Transformer.T_SHAMRAO" ,   1,        11.1,         5.3,         0.0,         0.0,         0.0,         0.0
"Transformer.T_SHAMRAO" ,   2,       -10.8,        -5.2
"Transformer.T_MOGRU"   ,   1,         0.3,         0.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T_MOGRU"   ,   2,         0.0,         0.0
"Transformer.T_KONARGAUNEM",   1,        40.9,        20.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T_KONARGAUNEM",   2,       -40.5,       -19.6
"Transformer.T_MGSCHOOL",   1,        10.2,         4.8,         0.0,         0.0,         0.0,         0.0
"Transformer.T_MGSCHOOL",   2,        -9.9,        -4.8
"Transformer.T_CHAFERAN",   1,        53.1,        26.2,         0.0,         0.0,         0.0,         0.0
"Transformer.T_CHAFERAN",   2,       -52.7,       -25.5
"Transformer.T_SHIGUMOMAND",   1,        57.2,        28.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T_SHIGUMOMAND",   2,       -56.7,       -27.5
"Line.S01"              ,   1,       929.7,       318.0,         0.0,         0.0,         0.0,         0.0
"Line.S01"              ,   2,      -929.4,      -322.0
"Line.L1"               ,   1,       763.6,       281.7,         0.0,         0.0,         0.0,         0.0
"Line.L1"               ,   2,      -763.5,      -285.3
"Line.L2"               ,   1,       748.8,       278.3,         0.0,         0.0,         0.0,         0.0
"Line.L2"               ,   2,      -748.6,      -282.2
"Line.L3"               ,   1,       711.8,       263.7,         0.0,         0.0,         0.0,         0.0
"Line.L3"               ,   2,      -711.8,      -264.0
"Line.L4"               ,   1,       535.4,       212.5,         0.0,         0.0,         0.0,         0.0
"Line.L4"               ,   2,      -535.3,      -216.4
"Line.L5"               ,   1,       528.9,       213.3,         0.0,         0.0,         0.0,         0.0
"Line.L5"               ,   2,      -528.9,      -214.8
"Line.L6"               ,   1,        83.4,        34.3,         0.0,         0.0,         0.0,         0.0
"Line.L6"               ,   2,       -83.4,       -35.8
"Line.L7"               ,   1,        76.1,        32.2,         0.0,         0.0,         0.0,         0.0
"Line.L7"               ,   2,       -76.1,       -33.1
"Line.L8"               ,   1,        51.5,        21.2,         0.0,         0.0,         0.0,         0.0
"Line.L8"               ,   2,       -51.5,       -28.0
"Line.L9"               ,   1,        26.9,        15.9,         0.0,         0.0,         0.0,         0.0
"Line.L9"               ,   2,       -26.9,       -19.7
"Line.L10"              ,   1,       111.1,        51.4,         0.0,         0.0,         0.0,         0.0
"Line.L10"              ,   2,      -111.1,       -52.2
"Line.L11"              ,   1,        45.7,        19.5,         0.0,         0.0,         0.0,         0.0
"Line.L11"              ,   2,       -45.7,       -22.8
"Line.L12"              ,   1,       165.8,        40.3,         0.0,         0.0,         0.0,         0.0
"Line.L12"              ,   2,      -165.8,       -40.5
"Line.L13"              ,   1,        36.7,        15.7,         0.0,         0.0,         0.0,         0.0
"Line.L13"              ,   2,       -36.7,       -17.6
"Line.L14"              ,   1,       129.1,        24.8,         0.0,         0.0,         0.0,         0.0
"Line.L14"              ,   2,      -129.1,       -26.6
"Line.L15"              ,   1,        63.7,        -6.0,         0.0,         0.0,         0.0,         0.0
"Line.L15"              ,   2,       -63.7,        -1.1
"Line.L16"              ,   1,        10.3,         4.8,         0.0,         0.0,         0.0,         0.0
"Line.L16"              ,   2,       -10.3,        -4.9
"Line.L17"              ,   1,        53.4,        -3.6,         0.0,         0.0,         0.0,         0.0
"Line.L17"              ,   2,       -53.4,        -0.4
"Line.L18"              ,   1,         0.0,        -1.3,         0.0,         0.0,         0.0,         0.0
"Line.L18"              ,   2,         0.0,         0.0
"Line.L19"              ,   1,       288.7,       137.2,         0.0,         0.0,         0.0,         0.0
"Line.L19"              ,   2,      -288.7,      -140.0
"Line.L20"              ,   1,       215.5,       104.8,         0.0,         0.0,         0.0,         0.0
"Line.L20"              ,   2,      -215.5,      -105.1
"Line.L21"              ,   1,       182.8,        88.7,         0.0,         0.0,         0.0,         0.0
"Line.L21"              ,   2,      -182.8,       -89.7
"Line.L22"              ,   1,        52.2,        24.3,         0.0,         0.0,         0.0,         0.0
"Line.L22"              ,   2,       -52.2,       -25.7
"Line.L23"              ,   1,         0.0,        -0.5,         0.0,         0.0,         0.0,         0.0
"Line.L23"              ,   2,        -0.0,        -0.0
"Line.L24"              ,   1,        65.3,         1.4,         0.0,         0.0,         0.0,         0.0
"Line.L24"              ,   2,       -65.3,        -8.9
"Line.L25"              ,   1,        39.5,        -3.4,         0.0,         0.0,         0.0,         0.0
"Line.L25"              ,   2,       -39.5,         2.1
"Line.L26"              ,   1,        27.8,        -7.7,         0.0,         0.0,         0.0,         0.0
"Line.L26"              ,   2,       -27.8,         3.2
"Line.L27"              ,   1,         7.3,       -13.3,         0.0,         0.0,         0.0,         0.0
"Line.L27"              ,   2,        -7.3,         6.4
"Line.L28"              ,   1,         0.0,        -9.9,         0.0,         0.0,         0.0,         0.0
"Line.L28"              ,   2,         0.0,        -0.0
"Line.L29"              ,   1,       584.6,       230.9,         0.0,         0.0,         0.0,         0.0
"Line.L29"              ,   2,      -584.4,      -236.7
"Line.L30"              ,   1,       127.2,        33.1,         0.0,         0.0,         0.0,         0.0
"Line.L30"              ,   2,      -127.2,       -42.7
"Line.L31"              ,   1,       127.2,        42.7,         0.0,         0.0,         0.0,         0.0
"Line.L31"              ,   2,      -127.2,       -46.1
"Line.L32"              ,   1,       174.8,        76.2,         0.0,         0.0,         0.0,         0.0
"Line.L32"              ,   2,      -174.8,       -78.3
"Line.L33"              ,   1,       -84.1,       -31.7,         0.0,         0.0,         0.0,         0.0
"Line.L33"              ,   2,        84.1,        27.9
"Line.L34"              ,   1,      -123.3,       -47.3,         0.0,         0.0,         0.0,         0.0
"Line.L34"              ,   2,       123.4,        32.5
"Line.L36"              ,   1,        53.4,         1.7,         0.0,         0.0,         0.0,         0.0
"Line.L36"              ,   2,       -53.4,        -4.9
"Line.L37"              ,   1,        -3.8,       -23.5,         0.0,         0.0,         0.0,         0.0
"Line.L37"              ,   2,         3.8,        13.6
"Transformer.T1"        ,   1,        14.7,         7.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T1"        ,   2,       -14.4,        -7.0
"Transformer.T2"        ,   1,        36.8,        18.5,         0.0,         0.0,         0.0,         0.0
"Transformer.T2"        ,   2,       -36.5,       -17.7
"Transformer.T3"        ,   1,        49.0,        24.2,         0.0,         0.0,         0.0,         0.0
"Transformer.T3"        ,   2,       -48.6,       -23.5
"Transformer.T4"        ,   1,         6.4,         3.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T4"        ,   2,        -6.3,        -3.1
"Transformer.T5"        ,   1,        91.4,        44.0,         0.0,         0.0,         0.0,         0.0
"Transformer.T5"        ,   2,       -90.0,       -43.6
"Transformer.T6"        ,   1,         7.3,         3.5,         0.0,         0.0,         0.0,         0.0
"Transformer.T6"        ,   2,        -7.2,        -3.5
"Transformer.T7"        ,   1,        24.6,        11.9,         0.0,         0.0,         0.0,         0.0
"Transformer.T7"        ,   2,       -24.3,       -11.8
"Transformer.T8"        ,   1,        24.5,        12.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T8"        ,   2,       -24.3,       -11.8
"Transformer.T9"        ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.T9"        ,   2,       -64.8,       -31.4
"Transformer.T10"       ,   1,        39.2,        19.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T10"       ,   2,       -38.9,       -18.8
"Transformer.T11"       ,   1,        73.2,        35.2,         0.0,         0.0,         0.0,         0.0
"Transformer.T11"       ,   2,       -72.0,       -34.9
"Transformer.T12"       ,   1,        32.7,        16.3,         0.0,         0.0,         0.0,         0.0
"Transformer.T12"       ,   2,       -32.4,       -15.7
"Transformer.T13"       ,   1,       130.6,        65.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T13"       ,   2,      -129.6,       -62.8
"Transformer.T14"       ,   1,        52.2,        26.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T14"       ,   2,       -51.8,       -25.1
"Transformer.T15"       ,   1,        25.8,        12.3,         0.0,         0.0,         0.0,         0.0
"Transformer.T15"       ,   2,       -25.2,       -12.2
"Transformer.T16"       ,   1,        11.7,         5.6,         0.0,         0.0,         0.0,         0.0
"Transformer.T16"       ,   2,       -11.5,        -5.6
"Transformer.T17"       ,   1,        20.4,        10.1,         0.0,         0.0,         0.0,         0.0
"Transformer.T17"       ,   2,       -20.3,        -9.8
"Transformer.T18"       ,   1,         7.3,         3.5,         0.0,         0.0,         0.0,         0.0
"Transformer.T18"       ,   2,        -7.2,        -3.5
"Transformer.T19"       ,   1,        57.2,        28.4,         0.0,         0.0,         0.0,         0.0
"Transformer.T19"       ,   2,       -56.7,       -27.5
"Transformer.T20"       ,   1,        10.3,         4.9,         0.0,         0.0,         0.0,         0.0
"Transformer.T20"       ,   2,       -10.1,        -4.9
"Transformer.T21"       ,   1,        65.3,        32.6,         0.0,         0.0,         0.0,         0.0
"Transformer.T21"       ,   2,       -64.8,       -31.4
